customer_id,num_products,service_bundle,has_credit_card
15593694,2,Dual service,0
15593715,1,Core service,1
15593736,1,Core service,0
15593773,2,Dual service,0
15593778,3,Premium bundle,1
15593782,3,Premium bundle,1
15593795,1,Core service,1
15593834,1,Core service,0
15593897,2,Dual service,1
15593900,1,Core service,0
15593943,1,Core service,1
15593954,1,Core service,0
15593959,1,Core service,1
15593969,1,Core service,1
15593973,1,Core service,1
15593976,4,Premium bundle,0
15594039,2,Dual service,1
15594041,1,Core service,1
15594084,2,Dual service,1
15594133,1,Starter service,1
15594270,2,Dual service,1
15594305,2,Dual service,1
15594340,1,Core service,1
15594349,1,Core service,0
15594391,1,Core service,0
15594404,2,Dual service,1
15594408,1,Core service,1
15594409,2,Dual service,1
15594436,2,Dual service,1
15594450,1,Core service,1
15594456,1,Core service,1
15594502,2,Dual service,1
15594515,2,Dual service,0
15594556,2,Dual service,1
15594576,1,Core service,0
15594577,2,Dual service,1
15594594,1,Core service,1
15594612,1,Starter service,0
15594651,1,Core service,0
15594685,2,Dual service,0
15594720,2,Dual service,1
15594762,1,Core service,1
15594786,1,Core service,1
15594812,2,Dual service,0
15594815,1,Core service,1
15594827,2,Dual service,0
15594862,2,Dual service,0
15594864,1,Core service,1
15594878,1,Core service,1
15594898,1,Starter service,1
15594902,1,Core service,0
15594915,2,Dual service,0
15594917,1,Core service,1
15594928,1,Core service,1
15595010,2,Dual service,0
15595036,1,Core service,1
15595037,1,Core service,0
15595039,1,Core service,1
15595047,2,Dual service,0
15595067,2,Dual service,1
15595071,1,Core service,1
15595135,1,Core service,1
15595136,2,Dual service,1
15595153,2,Dual service,0
15595158,2,Dual service,1
15595160,2,Dual service,1
15595162,1,Core service,0
15595221,1,Core service,1
15595228,1,Starter service,0
15595282,2,Dual service,1
15595303,1,Core service,1
15595324,3,Premium bundle,0
15595350,2,Dual service,1
15595388,2,Dual service,1
15595391,2,Dual service,1
15595426,2,Dual service,1
15595440,2,Dual service,1
15595447,1,Core service,1
15595537,2,Dual service,1
15595557,2,Dual service,1
15595588,2,Dual service,0
15595592,1,Starter service,1
15595609,2,Dual service,0
15595640,2,Dual service,0
15595657,1,Core service,0
15595713,1,Starter service,1
15595728,1,Core service,0
15595766,2,Dual service,1
15595831,1,Core service,1
15595842,1,Core service,0
15595874,2,Dual service,1
15595883,1,Core service,1
15595917,1,Core service,0
15595937,2,Dual service,0
15595991,1,Core service,1
15596011,1,Starter service,1
15596013,1,Core service,0
15596021,2,Dual service,1
15596060,1,Core service,1
15596074,1,Starter service,1
15596088,2,Dual service,0
15596136,1,Core service,1
15596165,2,Dual service,1
15596175,1,Core service,1
15596181,1,Core service,1
15596212,2,Dual service,0
15596228,2,Dual service,1
15596303,2,Dual service,1
15596339,1,Core service,0
15596379,1,Core service,0
15596397,2,Dual service,1
15596405,2,Dual service,1
15596414,1,Core service,1
15596455,1,Starter service,0
15596493,2,Dual service,1
15596522,2,Dual service,1
15596552,1,Core service,1
15596575,2,Dual service,1
15596624,2,Dual service,1
15596647,1,Core service,1
15596649,1,Starter service,1
15596671,1,Core service,0
15596710,1,Core service,0
15596713,2,Dual service,1
15596761,1,Core service,1
15596797,2,Dual service,1
15596800,1,Core service,1
15596808,1,Core service,1
15596811,1,Core service,1
15596863,1,Core service,1
15596870,1,Core service,1
15596914,2,Dual service,1
15596939,2,Dual service,1
15596962,2,Dual service,1
15596972,1,Starter service,0
15596979,2,Dual service,1
15596984,1,Starter service,1
15596992,1,Core service,1
15597033,1,Core service,1
15597109,1,Core service,0
15597131,1,Core service,1
15597239,1,Core service,1
15597265,2,Dual service,0
15597309,2,Dual service,0
15597385,2,Dual service,0
15597394,1,Starter service,0
15597467,2,Dual service,1
15597487,1,Starter service,1
15597536,1,Core service,0
15597591,1,Core service,1
15597602,1,Core service,1
15597610,1,Core service,1
15597709,2,Dual service,1
15597739,1,Starter service,1
15597885,2,Dual service,1
15597896,1,Core service,1
15597901,1,Starter service,1
15597909,1,Core service,1
15597914,4,Premium bundle,1
15597930,1,Core service,0
15597945,2,Dual service,1
15597949,1,Core service,1
15597951,1,Core service,1
15597957,2,Dual service,0
15597968,1,Starter service,1
15597983,1,Core service,1
15598044,1,Starter service,1
15598046,2,Dual service,1
15598070,1,Core service,1
15598086,1,Core service,1
15598088,2,Dual service,1
15598097,2,Dual service,1
15598157,1,Core service,1
15598161,2,Dual service,1
15598162,1,Core service,1
15598175,2,Dual service,1
15598259,1,Core service,1
15598266,1,Starter service,1
15598275,2,Dual service,1
15598331,1,Core service,1
15598338,2,Dual service,0
15598485,1,Core service,1
15598493,2,Dual service,0
15598510,2,Dual service,1
15598521,2,Dual service,0
15598536,1,Core service,0
15598574,2,Dual service,0
15598586,1,Core service,1
15598614,2,Dual service,1
15598695,2,Dual service,0
15598700,2,Dual service,0
15598744,1,Core service,1
15598751,3,Premium bundle,0
15598782,2,Dual service,0
15598802,2,Dual service,0
15598838,1,Core service,1
15598840,1,Core service,1
15598846,1,Core service,1
15598883,2,Dual service,1
15598884,1,Starter service,1
15598892,2,Dual service,0
15598894,1,Core service,0
15598940,2,Dual service,1
15598948,1,Core service,0
15598982,1,Core service,0
15599004,1,Starter service,1
15599024,2,Dual service,0
15599074,1,Core service,0
15599078,1,Core service,1
15599081,1,Core service,1
15599084,1,Core service,1
15599090,1,Core service,1
15599124,2,Dual service,1
15599126,1,Core service,1
15599131,2,Dual service,1
15599152,1,Core service,0
15599182,2,Dual service,1
15599195,1,Core service,1
15599211,2,Dual service,1
15599251,2,Dual service,1
15599268,2,Dual service,1
15599272,1,Core service,1
15599289,1,Core service,1
15599301,1,Core service,0
15599329,4,Premium bundle,0
15599386,1,Core service,1
15599403,2,Dual service,1
15599410,2,Dual service,1
15599433,1,Core service,0
15599440,2,Dual service,1
15599452,2,Dual service,1
15599533,2,Dual service,1
15599535,1,Core service,1
15599552,2,Dual service,1
15599591,2,Dual service,1
15599660,2,Dual service,1
15599722,2,Dual service,1
15599792,2,Dual service,1
15599829,2,Dual service,1
15599860,1,Core service,1
15599869,1,Starter service,1
15599956,2,Dual service,0
15599976,2,Dual service,1
15600027,2,Dual service,1
15600086,1,Core service,1
15600103,1,Core service,1
15600106,2,Dual service,0
15600110,1,Core service,1
15600173,2,Dual service,1
15600174,1,Core service,0
15600258,2,Dual service,1
15600280,2,Dual service,0
15600337,1,Core service,0
15600357,2,Dual service,1
15600379,1,Core service,0
15600392,2,Dual service,0
15600399,1,Starter service,1
15600462,1,Core service,0
15600478,1,Starter service,1
15600510,2,Dual service,1
15600575,2,Dual service,1
15600583,1,Starter service,1
15600626,2,Dual service,1
15600651,3,Premium bundle,1
15600688,2,Dual service,0
15600692,2,Dual service,1
15600700,1,Core service,1
15600708,1,Core service,1
15600710,1,Starter service,1
15600720,1,Core service,1
15600724,1,Core service,1
15600734,2,Dual service,1
15600739,2,Dual service,1
15600781,2,Dual service,1
15600792,2,Dual service,0
15600813,1,Core service,1
15600821,1,Core service,1
15600832,1,Starter service,1
15600879,2,Dual service,1
15600882,2,Dual service,1
15600911,1,Core service,1
15600912,2,Dual service,1
15600934,1,Core service,1
15600974,1,Starter service,0
15600975,1,Core service,1
15600991,2,Dual service,1
15600992,2,Dual service,1
15600997,2,Dual service,0
15601008,2,Dual service,1
15601012,1,Core service,1
15601026,1,Core service,1
15601030,1,Core service,1
15601045,2,Dual service,0
15601116,2,Dual service,1
15601172,1,Core service,1
15601184,2,Dual service,1
15601263,2,Dual service,1
15601274,1,Core service,1
15601324,2,Dual service,1
15601351,1,Core service,1
15601383,1,Core service,1
15601387,2,Dual service,1
15601410,3,Premium bundle,1
15601417,2,Dual service,1
15601503,2,Dual service,0
15601550,1,Core service,1
15601569,1,Core service,1
15601589,2,Dual service,0
15601594,4,Premium bundle,1
15601627,1,Core service,0
15601659,2,Dual service,1
15601688,1,Starter service,1
15601719,1,Core service,1
15601787,1,Core service,0
15601796,1,Core service,1
15601811,1,Core service,0
15601848,2,Dual service,1
15601857,1,Core service,0
15601873,1,Starter service,1
15601892,2,Dual service,0
15601977,1,Core service,0
15602010,1,Core service,1
15602030,1,Core service,1
15602034,1,Core service,1
15602043,2,Dual service,0
15602084,1,Core service,1
15602124,2,Dual service,1
15602280,1,Core service,1
15602282,1,Core service,1
15602312,1,Core service,0
15602354,1,Core service,1
15602373,2,Dual service,1
15602405,1,Core service,1
15602456,2,Dual service,1
15602479,1,Core service,1
15602497,1,Core service,0
15602500,1,Core service,0
15602551,2,Dual service,1
15602554,2,Dual service,0
15602572,2,Dual service,1
15602647,1,Core service,1
15602731,1,Starter service,1
15602735,4,Premium bundle,0
15602797,3,Premium bundle,0
15602811,2,Dual service,0
15602812,2,Dual service,0
15602841,2,Dual service,0
15602844,1,Core service,0
15602845,2,Dual service,1
15602851,1,Starter service,1
15602909,2,Dual service,1
15602929,1,Starter service,0
15602934,2,Dual service,1
15602979,1,Core service,1
15602994,1,Core service,0
15603035,2,Dual service,1
15603065,2,Dual service,1
15603082,2,Dual service,0
15603088,2,Dual service,0
15603096,1,Core service,0
15603111,1,Core service,1
15603134,1,Core service,0
15603135,1,Core service,0
15603156,2,Dual service,1
15603170,1,Core service,1
15603203,2,Dual service,1
15603216,2,Dual service,1
15603221,1,Core service,0
15603246,2,Dual service,1
15603247,1,Core service,1
15603319,1,Core service,0
15603323,2,Dual service,0
15603328,1,Core service,1
15603378,1,Core service,0
15603436,2,Dual service,0
15603454,2,Dual service,0
15603465,2,Dual service,1
15603481,2,Dual service,1
15603550,2,Dual service,1
15603554,3,Premium bundle,1
15603565,2,Dual service,1
15603582,1,Starter service,1
15603594,2,Dual service,1
15603665,2,Dual service,1
15603674,2,Dual service,1
15603683,2,Dual service,0
15603741,1,Core service,1
15603743,1,Core service,0
15603749,1,Core service,1
15603764,1,Starter service,1
15603794,1,Core service,1
15603830,2,Dual service,1
15603846,2,Dual service,1
15603851,4,Premium bundle,0
15603880,1,Core service,1
15603883,2,Dual service,1
15603914,1,Starter service,1
15603925,2,Dual service,0
15603942,3,Premium bundle,0
15604020,1,Core service,0
15604044,1,Core service,1
15604073,1,Core service,1
15604093,2,Dual service,1
15604119,1,Core service,0
15604130,1,Core service,0
15604138,1,Starter service,0
15604146,2,Dual service,1
15604158,2,Dual service,1
15604196,1,Core service,1
15604217,2,Dual service,0
15604295,2,Dual service,1
15604304,1,Core service,1
15604314,1,Core service,1
15604345,1,Core service,1
15604348,2,Dual service,0
15604355,1,Core service,1
15604482,1,Core service,1
15604497,1,Core service,1
15604515,2,Dual service,0
15604536,1,Core service,0
15604544,2,Dual service,0
15604551,2,Dual service,1
15604576,1,Starter service,1
15604588,2,Dual service,0
15604706,1,Core service,1
15604732,2,Dual service,0
15604782,1,Core service,0
15604792,2,Dual service,0
15604804,1,Core service,1
15604813,2,Dual service,0
15604818,1,Core service,1
15604832,1,Starter service,1
15604891,2,Dual service,1
15604963,2,Dual service,0
15605000,3,Premium bundle,1
15605020,2,Dual service,1
15605036,1,Core service,1
15605037,1,Starter service,0
15605059,1,Core service,1
15605067,2,Dual service,1
15605072,1,Core service,1
15605113,1,Core service,1
15605130,1,Core service,1
15605134,2,Dual service,1
15605215,2,Dual service,0
15605263,1,Core service,0
15605264,2,Dual service,1
15605275,1,Core service,0
15605276,2,Dual service,1
15605279,4,Premium bundle,1
15605284,2,Dual service,1
15605286,2,Dual service,1
15605293,2,Dual service,1
15605327,2,Dual service,1
15605333,1,Starter service,1
15605339,2,Dual service,1
15605341,1,Core service,1
15605375,1,Core service,1
15605424,1,Core service,1
15605425,1,Core service,1
15605447,1,Core service,1
15605455,2,Dual service,1
15605461,1,Core service,1
15605531,2,Dual service,1
15605534,1,Core service,0
15605622,2,Dual service,1
15605665,2,Dual service,1
15605666,1,Core service,1
15605672,1,Core service,1
15605673,2,Dual service,0
15605684,1,Core service,1
15605698,3,Premium bundle,1
15605737,2,Dual service,1
15605742,1,Core service,1
15605791,2,Dual service,1
15605804,2,Dual service,1
15605826,3,Premium bundle,1
15605827,2,Dual service,0
15605835,2,Dual service,0
15605872,1,Core service,1
15605916,1,Starter service,1
15605918,2,Dual service,0
15605926,2,Dual service,0
15605950,2,Dual service,1
15605965,2,Dual service,1
15605968,1,Core service,1
15606003,2,Dual service,1
15606076,1,Core service,1
15606097,1,Core service,1
15606115,1,Core service,1
15606133,2,Dual service,0
15606149,1,Core service,0
15606158,1,Starter service,1
15606177,2,Dual service,1
15606229,2,Dual service,1
15606232,1,Core service,1
15606267,1,Core service,1
15606273,2,Dual service,0
15606274,2,Dual service,1
15606310,1,Core service,0
15606386,3,Premium bundle,1
15606397,1,Core service,0
15606435,2,Dual service,0
15606436,2,Dual service,0
15606472,1,Starter service,1
15606507,2,Dual service,1
15606552,2,Dual service,1
15606554,1,Starter service,0
15606601,2,Dual service,1
15606613,1,Starter service,1
15606641,3,Premium bundle,1
15606755,2,Dual service,1
15606836,1,Core service,0
15606841,2,Dual service,1
15606849,1,Core service,1
15606855,2,Dual service,1
15606861,2,Dual service,1
15606887,1,Starter service,1
15606901,2,Dual service,1
15606915,1,Core service,1
15606944,1,Core service,1
15607040,2,Dual service,1
15607065,1,Core service,0
15607098,2,Dual service,1
15607112,2,Dual service,0
15607133,2,Dual service,1
15607142,1,Starter service,1
15607170,2,Dual service,1
15607176,1,Starter service,1
15607178,1,Core service,1
15607230,2,Dual service,1
15607263,1,Starter service,0
15607269,2,Dual service,1
15607275,2,Dual service,0
15607278,1,Core service,1
15607301,1,Core service,1
15607312,2,Dual service,1
15607314,1,Core service,1
15607330,1,Core service,0
15607347,1,Core service,0
15607381,2,Dual service,1
15607395,2,Dual service,1
15607485,2,Dual service,0
15607509,2,Dual service,1
15607526,1,Core service,1
15607537,1,Core service,1
15607560,2,Dual service,1
15607577,1,Starter service,1
15607598,2,Dual service,1
15607629,2,Dual service,1
15607634,2,Dual service,0
15607690,2,Dual service,0
15607691,1,Core service,1
15607713,2,Dual service,1
15607746,1,Starter service,1
15607748,2,Dual service,1
15607753,1,Core service,0
15607786,1,Core service,0
15607827,2,Dual service,1
15607837,1,Core service,1
15607874,1,Core service,0
15607877,2,Dual service,0
15607884,2,Dual service,1
15607986,1,Core service,1
15607988,1,Core service,1
15607990,1,Core service,1
15607993,1,Core service,1
15608109,2,Dual service,0
15608114,1,Core service,0
15608166,1,Core service,1
15608209,2,Dual service,1
15608226,1,Core service,1
15608230,2,Dual service,1
15608246,1,Core service,1
15608328,2,Dual service,0
15608338,4,Premium bundle,1
15608344,3,Premium bundle,1
15608381,1,Core service,1
15608387,2,Dual service,1
15608406,1,Core service,1
15608408,2,Dual service,1
15608528,4,Premium bundle,1
15608541,1,Core service,1
15608588,1,Core service,1
15608595,1,Core service,0
15608653,1,Core service,1
15608688,2,Dual service,1
15608701,1,Core service,1
15608726,2,Dual service,1
15608760,1,Core service,1
15608804,1,Core service,1
15608845,1,Core service,1
15608873,1,Starter service,0
15608886,2,Dual service,0
15608916,1,Core service,1
15608956,1,Starter service,0
15608968,2,Dual service,0
15609011,1,Core service,1
15609058,1,Core service,0
15609070,3,Premium bundle,1
15609083,1,Starter service,1
