customer_id,status,exited,churn_reason
15592645,Retained,0,
15592707,Retained,0,
15592716,Churned,1,Observed churn in source dataset
15592736,Churned,1,Observed churn in source dataset
15592751,Churned,1,Observed churn in source dataset
15592761,Retained,0,
15592765,Retained,0,
15592773,Churned,1,Observed churn in source dataset
15592816,Churned,1,Observed churn in source dataset
15592846,Retained,0,
15592854,Retained,0,
15592877,Retained,0,
15592914,Retained,0,
15592925,Churned,1,Observed churn in source dataset
15592937,Retained,0,
15592979,Retained,0,
15592994,Retained,0,
15592999,Retained,0,
15593014,Retained,0,
15593094,Churned,1,Observed churn in source dataset
15593128,Churned,1,Observed churn in source dataset
15593178,Churned,1,Observed churn in source dataset
15593241,Retained,0,
15593250,Retained,0,
15593280,Retained,0,
15593283,Churned,1,Observed churn in source dataset
15593295,Retained,0,
15593331,Retained,0,
15593345,Retained,0,
15593365,Retained,0,
15593425,Churned,1,Observed churn in source dataset
15593454,Retained,0,
15593468,Retained,0,
15593470,Retained,0,
15593496,Retained,0,
15593499,Churned,1,Observed churn in source dataset
15593501,Retained,0,
15593510,Churned,1,Observed churn in source dataset
15593555,Retained,0,
15593601,Retained,0,
15593622,Retained,0,
15593636,Retained,0,
15593683,Retained,0,
15593694,Retained,0,
15593715,Retained,0,
15593736,Churned,1,Observed churn in source dataset
15593773,Retained,0,
15593778,Churned,1,Observed churn in source dataset
15593782,Churned,1,Observed churn in source dataset
15593795,Churned,1,Observed churn in source dataset
15593834,Churned,1,Observed churn in source dataset
15593897,Retained,0,
15593900,Retained,0,
15593943,Retained,0,
15593954,Retained,0,
15593959,Retained,0,
15593969,Churned,1,Observed churn in source dataset
15593973,Retained,0,
15593976,Churned,1,Observed churn in source dataset
15594039,Retained,0,
15594041,Retained,0,
15594084,Retained,0,
15594133,Churned,1,Observed churn in source dataset
15594270,Retained,0,
15594305,Retained,0,
15594340,Churned,1,Observed churn in source dataset
15594349,Retained,0,
15594391,Churned,1,Observed churn in source dataset
15594404,Retained,0,
15594408,Churned,1,Observed churn in source dataset
15594409,Retained,0,
15594436,Retained,0,
15594450,Retained,0,
15594456,Churned,1,Observed churn in source dataset
15594502,Retained,0,
15594515,Churned,1,Observed churn in source dataset
15594556,Retained,0,
15594576,Retained,0,
15594577,Retained,0,
15594594,Retained,0,
15594612,Churned,1,Observed churn in source dataset
15594651,Retained,0,
15594685,Retained,0,
15594720,Retained,0,
15594762,Retained,0,
15594786,Retained,0,
15594812,Retained,0,
15594815,Retained,0,
15594827,Retained,0,
15594862,Retained,0,
15594864,Retained,0,
15594878,Churned,1,Observed churn in source dataset
15594898,Churned,1,Observed churn in source dataset
15594902,Retained,0,
15594915,Retained,0,
15594917,Retained,0,
15594928,Retained,0,
15595010,Retained,0,
15595036,Retained,0,
15595037,Retained,0,
15595039,Churned,1,Observed churn in source dataset
15595047,Retained,0,
15595067,Retained,0,
15595071,Retained,0,
15595135,Retained,0,
15595136,Retained,0,
15595153,Retained,0,
15595158,Retained,0,
15595160,Retained,0,
15595162,Retained,0,
15595221,Retained,0,
15595228,Churned,1,Observed churn in source dataset
15595282,Retained,0,
15595303,Churned,1,Observed churn in source dataset
15595324,Churned,1,Observed churn in source dataset
15595350,Retained,0,
15595388,Retained,0,
15595391,Retained,0,
15595426,Churned,1,Observed churn in source dataset
15595440,Retained,0,
15595447,Retained,0,
15595537,Retained,0,
15595557,Retained,0,
15595588,Retained,0,
15595592,Churned,1,Observed churn in source dataset
15595609,Retained,0,
15595640,Retained,0,
15595657,Retained,0,
15595713,Retained,0,
15595728,Churned,1,Observed churn in source dataset
15595766,Retained,0,
15595831,Retained,0,
15595842,Churned,1,Observed churn in source dataset
15595874,Retained,0,
15595883,Retained,0,
15595917,Retained,0,
15595937,Retained,0,
15595991,Retained,0,
15596011,Retained,0,
15596013,Churned,1,Observed churn in source dataset
15596021,Retained,0,
15596060,Retained,0,
15596074,Retained,0,
15596088,Retained,0,
15596136,Retained,0,
15596165,Retained,0,
15596175,Churned,1,Observed churn in source dataset
15596181,Churned,1,Observed churn in source dataset
15596212,Retained,0,
15596228,Retained,0,
15596303,Churned,1,Observed churn in source dataset
15596339,Retained,0,
15596379,Retained,0,
15596397,Retained,0,
15596405,Retained,0,
15596414,Retained,0,
15596455,Churned,1,Observed churn in source dataset
15596493,Retained,0,
15596522,Retained,0,
15596552,Churned,1,Observed churn in source dataset
15596575,Retained,0,
15596624,Retained,0,
15596647,Retained,0,
15596649,Retained,0,
15596671,Churned,1,Observed churn in source dataset
15596710,Retained,0,
15596713,Retained,0,
15596761,Churned,1,Observed churn in source dataset
15596797,Retained,0,
15596800,Churned,1,Observed churn in source dataset
15596808,Retained,0,
15596811,Retained,0,
15596863,Retained,0,
15596870,Churned,1,Observed churn in source dataset
15596914,Retained,0,
15596939,Retained,0,
15596962,Retained,0,
15596972,Retained,0,
15596979,Retained,0,
15596984,Churned,1,Observed churn in source dataset
15596992,Churned,1,Observed churn in source dataset
15597033,Retained,0,
15597109,Retained,0,
15597131,Retained,0,
15597239,Retained,0,
15597265,Retained,0,
15597309,Retained,0,
15597385,Retained,0,
15597394,Retained,0,
15597467,Retained,0,
15597487,Retained,0,
15597536,Retained,0,
15597591,Retained,0,
15597602,Churned,1,Observed churn in source dataset
15597610,Retained,0,
15597709,Churned,1,Observed churn in source dataset
15597739,Retained,0,
15597885,Retained,0,
15597896,Churned,1,Observed churn in source dataset
15597901,Retained,0,
15597909,Retained,0,
15597914,Churned,1,Observed churn in source dataset
15597930,Churned,1,Observed churn in source dataset
15597945,Retained,0,
15597949,Churned,1,Observed churn in source dataset
15597951,Retained,0,
15597957,Retained,0,
15597968,Churned,1,Observed churn in source dataset
15597983,Retained,0,
15598044,Retained,0,
15598046,Retained,0,
15598070,Retained,0,
15598086,Churned,1,Observed churn in source dataset
15598088,Retained,0,
15598097,Retained,0,
15598157,Retained,0,
15598161,Retained,0,
15598162,Retained,0,
15598175,Retained,0,
15598259,Retained,0,
15598266,Retained,0,
15598275,Retained,0,
15598331,Retained,0,
15598338,Retained,0,
15598485,Retained,0,
15598493,Retained,0,
15598510,Retained,0,
15598521,Retained,0,
15598536,Retained,0,
15598574,Retained,0,
15598586,Retained,0,
15598614,Retained,0,
15598695,Retained,0,
15598700,Retained,0,
15598744,Churned,1,Observed churn in source dataset
15598751,Churned,1,Observed churn in source dataset
15598782,Retained,0,
15598802,Retained,0,
15598838,Retained,0,
15598840,Retained,0,
15598846,Retained,0,
15598883,Retained,0,
15598884,Retained,0,
15598892,Retained,0,
15598894,Retained,0,
15598940,Retained,0,
15598948,Retained,0,
15598982,Churned,1,Observed churn in source dataset
15599004,Retained,0,
15599024,Retained,0,
15599074,Retained,0,
15599078,Retained,0,
15599081,Retained,0,
15599084,Retained,0,
15599090,Retained,0,
15599124,Retained,0,
15599126,Churned,1,Observed churn in source dataset
15599131,Retained,0,
15599152,Retained,0,
15599182,Retained,0,
15599195,Retained,0,
15599211,Churned,1,Observed churn in source dataset
15599251,Retained,0,
15599268,Retained,0,
15599272,Retained,0,
15599289,Retained,0,
15599301,Retained,0,
15599329,Churned,1,Observed churn in source dataset
15599386,Retained,0,
15599403,Retained,0,
15599410,Retained,0,
15599433,Retained,0,
15599440,Retained,0,
15599452,Retained,0,
15599533,Retained,0,
15599535,Retained,0,
15599552,Retained,0,
15599591,Retained,0,
15599660,Retained,0,
15599722,Churned,1,Observed churn in source dataset
15599792,Retained,0,
15599829,Retained,0,
15599860,Churned,1,Observed churn in source dataset
15599869,Retained,0,
15599956,Retained,0,
15599976,Retained,0,
15600027,Retained,0,
15600086,Retained,0,
15600103,Retained,0,
15600106,Retained,0,
15600110,Retained,0,
15600173,Retained,0,
15600174,Retained,0,
15600258,Retained,0,
15600280,Retained,0,
15600337,Churned,1,Observed churn in source dataset
15600357,Retained,0,
15600379,Retained,0,
15600392,Churned,1,Observed churn in source dataset
15600399,Churned,1,Observed churn in source dataset
15600462,Retained,0,
15600478,Retained,0,
15600510,Retained,0,
15600575,Retained,0,
15600583,Retained,0,
15600626,Retained,0,
15600651,Retained,0,
15600688,Retained,0,
15600692,Retained,0,
15600700,Retained,0,
15600708,Retained,0,
15600710,Retained,0,
15600720,Retained,0,
15600724,Retained,0,
15600734,Retained,0,
15600739,Retained,0,
15600781,Retained,0,
15600792,Retained,0,
15600813,Retained,0,
15600821,Retained,0,
15600832,Retained,0,
15600879,Retained,0,
15600882,Retained,0,
15600911,Retained,0,
15600912,Retained,0,
15600934,Churned,1,Observed churn in source dataset
15600974,Churned,1,Observed churn in source dataset
15600975,Churned,1,Observed churn in source dataset
15600991,Churned,1,Observed churn in source dataset
15600992,Retained,0,
15600997,Retained,0,
15601008,Retained,0,
15601012,Churned,1,Observed churn in source dataset
15601026,Retained,0,
15601030,Retained,0,
15601045,Retained,0,
15601116,Retained,0,
15601172,Retained,0,
15601184,Retained,0,
15601263,Retained,0,
15601274,Retained,0,
15601324,Retained,0,
15601351,Retained,0,
15601383,Retained,0,
15601387,Retained,0,
15601410,Churned,1,Observed churn in source dataset
15601417,Retained,0,
15601503,Retained,0,
15601550,Retained,0,
15601569,Churned,1,Observed churn in source dataset
15601589,Retained,0,
15601594,Churned,1,Observed churn in source dataset
15601627,Retained,0,
15601659,Churned,1,Observed churn in source dataset
15601688,Retained,0,
15601719,Retained,0,
15601787,Churned,1,Observed churn in source dataset
15601796,Retained,0,
15601811,Churned,1,Observed churn in source dataset
15601848,Retained,0,
15601857,Churned,1,Observed churn in source dataset
15601873,Retained,0,
15601892,Retained,0,
15601977,Retained,0,
15602010,Churned,1,Observed churn in source dataset
15602030,Retained,0,
15602034,Retained,0,
15602043,Retained,0,
15602084,Retained,0,
15602124,Retained,0,
15602280,Churned,1,Observed churn in source dataset
15602282,Churned,1,Observed churn in source dataset
15602312,Retained,0,
15602354,Retained,0,
15602373,Retained,0,
15602405,Retained,0,
15602456,Retained,0,
15602479,Retained,0,
15602497,Retained,0,
15602500,Retained,0,
15602551,Retained,0,
15602554,Retained,0,
15602572,Retained,0,
15602647,Churned,1,Observed churn in source dataset
15602731,Churned,1,Observed churn in source dataset
15602735,Churned,1,Observed churn in source dataset
15602797,Churned,1,Observed churn in source dataset
15602811,Retained,0,
15602812,Retained,0,
15602841,Retained,0,
15602844,Retained,0,
15602845,Retained,0,
15602851,Retained,0,
15602909,Retained,0,
15602929,Retained,0,
15602934,Retained,0,
15602979,Retained,0,
15602994,Retained,0,
15603035,Retained,0,
15603065,Retained,0,
15603082,Retained,0,
15603088,Retained,0,
15603096,Churned,1,Observed churn in source dataset
15603111,Churned,1,Observed churn in source dataset
15603134,Retained,0,
15603135,Churned,1,Observed churn in source dataset
15603156,Retained,0,
15603170,Churned,1,Observed churn in source dataset
15603203,Retained,0,
15603216,Retained,0,
15603221,Retained,0,
15603246,Retained,0,
15603247,Retained,0,
15603319,Retained,0,
15603323,Retained,0,
15603328,Retained,0,
15603378,Retained,0,
15603436,Retained,0,
15603454,Retained,0,
15603465,Churned,1,Observed churn in source dataset
15603481,Retained,0,
15603550,Retained,0,
15603554,Churned,1,Observed churn in source dataset
15603565,Churned,1,Observed churn in source dataset
15603582,Retained,0,
15603594,Retained,0,
15603665,Retained,0,
15603674,Retained,0,
15603683,Retained,0,
15603741,Retained,0,
15603743,Retained,0,
15603749,Churned,1,Observed churn in source dataset
15603764,Churned,1,Observed churn in source dataset
15603794,Retained,0,
15603830,Retained,0,
15603846,Churned,1,Observed churn in source dataset
15603851,Churned,1,Observed churn in source dataset
15603880,Churned,1,Observed churn in source dataset
15603883,Retained,0,
15603914,Churned,1,Observed churn in source dataset
15603925,Retained,0,
15603942,Churned,1,Observed churn in source dataset
15604020,Retained,0,
15604044,Retained,0,
15604073,Retained,0,
15604093,Churned,1,Observed churn in source dataset
15604119,Retained,0,
15604130,Retained,0,
15604138,Churned,1,Observed churn in source dataset
15604146,Retained,0,
15604158,Retained,0,
15604196,Retained,0,
15604217,Retained,0,
15604295,Retained,0,
15604304,Retained,0,
15604314,Retained,0,
15604345,Retained,0,
15604348,Retained,0,
15604355,Retained,0,
15604482,Retained,0,
15604497,Retained,0,
15604515,Retained,0,
15604536,Retained,0,
15604544,Retained,0,
15604551,Retained,0,
15604576,Retained,0,
15604588,Retained,0,
15604706,Churned,1,Observed churn in source dataset
15604732,Retained,0,
15604782,Retained,0,
15604792,Retained,0,
15604804,Retained,0,
15604813,Retained,0,
15604818,Retained,0,
15604832,Retained,0,
15604891,Retained,0,
15604963,Retained,0,
15605000,Churned,1,Observed churn in source dataset
15605020,Churned,1,Observed churn in source dataset
15605036,Retained,0,
15605037,Churned,1,Observed churn in source dataset
15605059,Churned,1,Observed churn in source dataset
15605067,Retained,0,
15605072,Churned,1,Observed churn in source dataset
15605113,Retained,0,
15605130,Retained,0,
15605134,Retained,0,
15605215,Retained,0,
15605263,Retained,0,
15605264,Retained,0,
15605275,Churned,1,Observed churn in source dataset
15605276,Retained,0,
15605279,Churned,1,Observed churn in source dataset
15605284,Retained,0,
15605286,Churned,1,Observed churn in source dataset
15605293,Retained,0,
15605327,Retained,0,
15605333,Retained,0,
15605339,Retained,0,
15605341,Retained,0,
15605375,Retained,0,
15605424,Retained,0,
15605425,Retained,0,
15605447,Retained,0,
15605455,Retained,0,
15605461,Retained,0,
15605531,Retained,0,
15605534,Churned,1,Observed churn in source dataset
15605622,Retained,0,
15605665,Retained,0,
15605666,Retained,0,
15605672,Retained,0,
15605673,Retained,0,
15605684,Retained,0,
15605698,Churned,1,Observed churn in source dataset
15605737,Retained,0,
15605742,Churned,1,Observed churn in source dataset
15605791,Retained,0,
15605804,Retained,0,
15605826,Churned,1,Observed churn in source dataset
15605827,Retained,0,
15605835,Retained,0,
15605872,Retained,0,
15605916,Churned,1,Observed churn in source dataset
15605918,Retained,0,
15605926,Retained,0,
15605950,Retained,0,
15605965,Retained,0,
15605968,Retained,0,
15606003,Retained,0,
15606076,Retained,0,
15606097,Churned,1,Observed churn in source dataset
15606115,Churned,1,Observed churn in source dataset
15606133,Retained,0,
15606149,Retained,0,
15606158,Retained,0,
15606177,Retained,0,
15606229,Retained,0,
15606232,Retained,0,
15606267,Retained,0,
15606273,Churned,1,Observed churn in source dataset
15606274,Retained,0,
15606310,Retained,0,
15606386,Churned,1,Observed churn in source dataset
15606397,Churned,1,Observed churn in source dataset
15606435,Retained,0,
15606436,Retained,0,
15606472,Retained,0,
15606507,Retained,0,
15606552,Retained,0,
15606554,Retained,0,
15606601,Retained,0,
15606613,Churned,1,Observed churn in source dataset
15606641,Churned,1,Observed churn in source dataset
15606755,Churned,1,Observed churn in source dataset
15606836,Retained,0,
15606841,Retained,0,
15606849,Retained,0,
