customer_id,gender,age,credit_score,estimated_salary,risk_band
15584766,Male,33,557,371.05,Very High
15584776,Female,37,847,116097.26,Very Low
15584785,Male,37,660,23291.83,High
15584812,Female,39,693,81901.6,Medium
15584897,Female,31,639,20973.8,High
15584899,Female,35,617,13066.3,High
15584928,Female,32,594,162961.79,High
15584930,Male,30,726,2704.09,Medium
15584967,Male,57,596,72402.0,High
15585036,Female,37,694,147012.22,Medium
15585041,Male,33,511,158313.87,Very High
15585047,Male,28,715,196853.11,Medium
15585066,Female,43,660,112026.1,High
15585067,Male,31,634,179485.96,High
15585100,Female,40,511,198814.24,Very High
15585106,Female,38,492,188974.81,Very High
15585133,Female,27,657,6468.24,High
15585192,Male,39,686,89199.51,Medium
15585198,Male,41,715,152821.12,Medium
15585215,Female,31,763,50404.72,Low
15585222,Male,41,515,185054.14,Very High
15585241,Male,29,756,4888.91,Low
15585249,Male,42,741,194686.78,Low
15585255,Male,42,577,74077.91,Very High
15585256,Male,26,805,25042.1,Very Low
15585280,Female,36,649,75035.48,High
15585282,Male,62,755,142377.69,Low
15585284,Female,35,604,57807.05,High
15585287,Female,35,842,48217.97,Very Low
15585362,Female,60,749,17978.68,Low
15585367,Female,46,555,177719.88,Very High
15585379,Male,39,704,199484.96,Medium
15585388,Male,31,660,139874.43,High
15585427,Female,26,528,166799.93,Very High
15585451,Female,32,558,6935.31,Very High
15585455,Male,28,630,32599.35,High
15585466,Male,29,552,12186.83,Very High
15585490,Female,34,746,65166.6,Low
15585533,Male,36,679,172501.38,Medium
15585580,Female,52,796,62808.93,Low
15585595,Female,28,774,68759.57,Low
15585599,Female,34,530,141872.52,Very High
15585734,Male,41,803,166957.82,Very Low
15585748,Female,28,585,40385.61,High
15585768,Male,41,582,178074.04,High
15585777,Male,38,710,154997.64,Medium
15585823,Male,31,627,96131.47,High
15585835,Female,34,655,134034.32,High
15585839,Male,37,633,182258.17,High
15585853,Male,41,743,163736.09,Low
15585855,Male,40,679,16897.19,Medium
15585865,Female,38,673,134901.34,Medium
15585867,Male,36,596,125557.95,High
15585888,Female,48,553,30730.95,Very High
15585892,Female,35,639,164453.98,High
15585901,Male,35,717,174770.14,Medium
15585907,Female,30,676,179066.58,Medium
15585928,Female,31,821,25445.0,Very Low
15585961,Female,43,496,199505.53,Very High
15585985,Male,48,746,153786.46,Low
15586029,Male,34,806,143711.02,Very Low
15586039,Female,36,471,96366.7,Very High
15586069,Female,30,560,27914.95,Very High
15586133,Female,44,666,68574.88,High
15586135,Female,28,536,136197.65,Very High
15586174,Female,30,700,134417.31,Medium
15586183,Female,35,561,59981.62,Very High
15586236,Male,31,704,54474.48,Medium
15586243,Male,44,667,91810.71,High
15586264,Male,43,572,26450.57,Very High
15586300,Male,66,615,74580.8,High
15586310,Male,30,578,112187.11,Very High
15586425,Male,28,579,176925.69,Very High
15586479,Female,36,692,185580.89,Medium
15586504,Male,40,694,40463.03,Medium
15586517,Male,32,647,23132.73,High
15586522,Male,37,608,21967.15,High
15586523,Female,29,720,69903.93,Medium
15586557,Male,41,661,88279.6,High
15586585,Female,51,698,86410.28,Medium
15586629,Male,33,637,139947.17,High
15586674,Female,58,663,74176.71,High
15586680,Male,27,462,80587.27,Very High
15586699,Male,32,825,9751.03,Very Low
15586752,Male,33,628,32174.03,High
15586757,Female,32,801,37898.5,Very Low
15586821,Male,28,727,19653.08,Medium
15586848,Male,38,706,122379.54,Medium
15586870,Male,27,632,152665.85,High
15586880,Male,41,594,42050.24,High
15586914,Male,36,659,96833.0,High
15586931,Male,39,694,95625.03,Medium
15586959,Female,42,468,125305.34,Very High
15586970,Male,52,695,22485.64,Medium
15586974,Male,39,656,98894.64,High
15586976,Female,42,566,180702.12,Very High
15586993,Female,56,655,41782.7,High
15586996,Female,76,697,188772.45,Medium
15587013,Female,31,653,11043.54,High
15587038,Female,32,654,51972.92,High
15587066,Male,38,535,195896.59,Very High
15587133,Male,42,518,119377.36,Very High
15587174,Male,29,726,91844.14,Medium
15587177,Male,36,646,88481.32,High
15587210,Female,44,591,1985.41,High
15587233,Male,41,457,185750.02,Very High
15587240,Male,40,518,194416.58,Very High
15587266,Female,27,606,111448.92,High
15587297,Male,33,507,85411.01,Very High
15587299,Female,48,567,55362.45,Very High
15587311,Male,33,582,72970.93,High
15587394,Male,39,462,131304.45,Very High
15587419,Male,58,611,107665.68,High
15587421,Female,34,687,148564.76,Medium
15587443,Female,69,728,131804.86,Medium
15587451,Male,41,778,63337.19,Low
15587507,Male,47,850,187391.02,Very Low
15587535,Female,46,450,54227.06,Very High
15587562,Female,29,484,164017.89,Very High
15587573,Male,27,626,26907.43,High
15587581,Female,33,785,169117.74,Low
15587584,Male,31,503,21645.06,Very High
15587596,Female,39,628,117523.41,High
15587611,Male,59,537,103799.77,Very High
15587640,Female,43,718,167554.86,Medium
15587647,Female,66,850,118929.64,Very Low
15587676,Male,30,699,108162.13,Medium
15587690,Male,28,592,144290.25,High
15587712,Male,36,589,26955.72,High
15587735,Male,39,850,121681.19,Very Low
15587835,Male,41,850,57844.26,Very Low
15587913,Female,40,748,132368.47,Low
15587978,Female,37,455,54398.56,Very High
15588019,Male,28,418,122190.22,Very High
15588080,Male,54,675,110273.84,Medium
15588090,Female,51,726,140937.91,Medium
15588123,Female,27,677,114685.92,Medium
15588186,Male,45,520,32903.93,Very High
15588197,Male,36,670,59571.5,Medium
15588219,Female,38,850,29333.01,Very Low
15588235,Female,24,654,130075.07,High
15588248,Female,28,617,7597.83,High
15588341,Male,47,647,89103.05,High
15588350,Female,43,744,24234.11,Low
15588372,Female,37,715,143096.49,Medium
15588406,Female,37,574,32262.28,Very High
15588419,Female,34,651,66389.43,High
15588446,Male,34,550,131281.28,Very High
15588449,Female,27,591,162501.83,High
15588450,Female,60,633,10288.24,High
15588456,Female,40,658,189607.71,High
15588461,Male,35,686,8816.37,Medium
15588517,Male,38,717,158580.05,Medium
15588535,Female,39,750,19264.33,Low
15588537,Female,41,615,196499.96,High
15588560,Female,32,569,132038.65,Very High
15588566,Male,33,778,32757.55,Low
15588580,Female,36,584,70240.79,High
15588587,Female,36,752,105280.55,Low
15588614,Male,57,753,159475.08,Low
15588622,Male,25,599,79005.95,High
15588670,Female,40,705,179978.68,Medium
15588695,Male,32,833,44323.22,Very Low
15588701,Female,38,592,35338.96,High
15588839,Male,30,606,1914.41,High
15588854,Female,31,715,94715.24,Medium
15588859,Female,44,496,2919.21,Very High
15588904,Male,33,692,113505.93,Medium
15588918,Female,42,671,197202.48,Medium
15588923,Female,33,591,124625.08,High
15588928,Male,47,704,145338.61,Medium
15588933,Female,36,825,138344.7,Very Low
15588944,Female,63,456,140758.07,Very High
15588955,Female,43,581,141035.65,High
15588986,Female,29,673,9796.69,Medium
15589017,Male,55,547,16922.28,Very High
15589018,Male,28,719,183893.31,Medium
15589019,Female,33,633,159813.18,High
15589030,Male,47,649,145593.85,High
15589076,Male,36,737,188670.9,Medium
15589147,Male,61,580,94677.83,High
15589195,Female,38,766,2035.94,Low
15589200,Male,34,617,118749.58,High
15589204,Male,33,591,118782.06,High
15589210,Female,24,557,20515.72,Very High
15589221,Male,30,657,23317.88,High
15589224,Male,41,596,141053.85,High
15589230,Female,63,612,147545.65,High
15589257,Female,35,670,174627.06,Medium
15589296,Female,40,724,86950.72,Medium
15589312,Male,30,588,176858.5,High
15589320,Male,34,699,76510.46,Medium
15589323,Female,24,636,38830.72,High
15589329,Male,30,775,49337.84,Low
15589348,Male,37,850,28865.59,Very Low
15589358,Male,31,848,193132.98,Very Low
15589361,Male,34,716,66695.71,Medium
15589380,Male,40,713,87308.18,Medium
15589401,Female,30,550,89216.29,Very High
15589420,Female,40,795,183044.86,Low
15589428,Female,42,756,35673.42,Low
15589431,Male,47,807,65636.92,Very Low
15589435,Male,31,784,143204.41,Low
15589437,Male,26,466,137476.09,Very High
15589449,Female,56,815,94248.16,Very Low
15589475,Female,39,591,140469.38,High
15589488,Female,56,686,80553.87,Medium
15589493,Male,27,716,67611.36,Medium
15589496,Male,34,778,67949.32,Low
15589541,Female,27,557,4497.55,Very High
15589544,Female,57,673,49684.09,Medium
15589563,Male,31,531,41409.36,Very High
15589572,Female,61,785,170214.82,Low
15589589,Male,34,613,44510.26,High
15589643,Female,41,684,138394.37,Medium
15589660,Female,32,661,56636.28,High
15589666,Female,39,595,151757.81,High
15589698,Male,42,555,41304.44,Very High
15589715,Female,66,584,49553.38,High
15589725,Female,51,740,178929.84,Low
15589739,Male,41,698,14357.0,Medium
15589754,Male,45,652,115333.43,High
15589793,Male,53,604,190998.96,High
15589805,Female,34,563,152417.79,Very High
15589869,Male,49,437,166440.32,Very High
15589881,Female,41,634,131284.93,High
15589924,Female,40,577,108787.0,Very High
15589948,Male,28,607,110560.14,High
15589949,Male,34,433,19687.99,Very High
15589969,Male,34,850,52796.31,Very Low
15589975,Female,73,646,104719.66,High
15590011,Male,38,749,13549.34,Low
15590078,Male,27,622,152733.89,High
15590094,Male,38,613,15859.95,High
15590097,Female,33,537,62746.54,Very High
15590146,Male,50,630,63606.22,High
15590177,Female,44,718,139049.24,Medium
15590199,Male,28,701,76304.73,Medium
15590201,Female,50,500,83866.35,Very High
15590213,Male,35,479,20393.44,Very High
15590228,Male,21,715,173511.72,Medium
15590234,Female,42,697,1262.83,Medium
15590241,Female,34,750,150401.53,Low
15590268,Male,35,529,112781.5,Very High
15590286,Female,40,611,93203.43,High
15590320,Male,66,850,64350.8,Very Low
15590327,Female,42,604,98293.14,High
15590337,Male,29,659,56971.41,High
15590344,Male,32,708,172810.51,Medium
15590349,Female,36,732,3749.0,Medium
15590434,Male,41,577,135227.23,Very High
15590476,Male,28,589,151645.96,High
15590606,Male,41,595,5967.09,High
15590623,Male,34,561,29217.37,Very High
15590637,Male,41,721,61018.85,Medium
15590676,Male,34,735,45858.49,Medium
15590683,Female,31,660,45438.38,High
15590730,Male,34,745,50046.25,Low
15590810,Female,41,638,73979.85,High
15590820,Male,26,699,150242.44,Medium
15590828,Male,42,782,39830.1,Low
15590876,Female,24,764,115676.38,Low
15590888,Female,34,693,154631.35,Medium
15590966,Female,42,729,2002.5,Medium
15590993,Male,37,579,120219.14,Very High
15591010,Male,55,434,96405.88,Very High
15591035,Male,54,644,84622.37,High
15591036,Female,43,577,125140.72,Very High
15591047,Female,47,519,147278.43,Very High
15591091,Male,44,644,157166.79,High
15591100,Male,36,675,22994.32,Medium
15591107,Female,68,723,141977.54,Medium
15591123,Male,68,557,38596.34,Very High
15591130,Female,29,507,94780.9,Very High
15591135,Male,37,726,34743.98,Medium
15591150,Male,34,570,183387.12,Very High
15591169,Female,49,788,184178.29,Low
15591179,Male,30,702,145537.32,Medium
15591248,Female,29,628,34857.46,High
15591257,Male,24,796,61349.37,Low
15591279,Male,37,734,77272.62,Medium
15591286,Female,49,731,33759.41,Medium
15591344,Male,42,715,128745.69,Medium
15591357,Male,51,765,115429.32,Low
15591360,Female,33,642,60059.47,High
15591386,Female,35,622,51112.8,High
15591428,Male,29,781,172097.4,Low
15591433,Male,43,674,8757.39,Medium
15591489,Male,26,826,60285.3,Very Low
15591509,Male,36,690,123775.15,Medium
15591512,Female,33,564,112350.21,Very High
15591550,Male,36,525,67238.01,Very High
15591552,Female,32,600,132973.21,High
15591577,Male,35,584,105443.47,High
15591607,Male,24,770,167256.35,Low
15591628,Male,41,701,49405.93,Medium
15591698,Female,49,849,171056.65,Very Low
15591711,Male,38,739,12796.43,Medium
15591724,Female,44,560,98661.27,Very High
15591740,Female,54,590,93820.49,High
15591747,Male,32,705,129576.99,Medium
15591766,Female,25,607,115288.24,High
15591822,Male,26,593,167564.82,High
15591915,Female,39,533,73669.94,Very High
15591932,Male,32,680,116957.6,Medium
15591942,Female,33,611,3729.89,High
15591969,Male,27,497,164825.04,Very High
15591980,Male,33,753,82820.85,Low
15591985,Female,51,708,92920.04,Medium
15591986,Male,46,621,34580.8,High
15591995,Male,26,757,127059.04,Low
15592000,Female,48,781,124720.68,Low
15592025,Male,53,651,130132.41,High
15592028,Female,46,549,109057.56,Very High
15592078,Female,27,590,1676.92,High
15592089,Female,43,788,116111.51,Low
15592091,Male,31,620,135171.6,High
15592104,Female,41,655,36548.0,High
15592116,Female,39,585,2401.26,High
15592123,Male,30,768,199454.37,Low
15592194,Female,28,492,95957.09,Very High
15592197,Male,30,522,145490.85,Very High
15592222,Male,49,505,135180.11,Very High
15592229,Female,52,713,46369.57,Medium
15592230,Male,41,620,137309.06,High
15592300,Male,35,543,76773.53,Very High
15592326,Male,36,583,5571.59,High
15592379,Female,42,741,39122.58,Low
15592386,Male,58,520,32790.02,Very High
15592387,Male,30,566,54926.51,Very High
15592389,Male,27,684,71725.73,Medium
15592412,Male,45,713,74005.04,Medium
15592451,Male,32,565,5388.3,Very High
15592461,Male,26,603,92840.67,High
15592531,Male,50,822,10062.8,Very Low
15592570,Female,23,773,56759.79,Low
15592578,Female,41,614,137791.18,High
15592583,Female,47,731,191734.67,Medium
15592645,Male,37,704,25684.93,Medium
15592707,Female,64,531,60721.4,Very High
15592716,Male,52,559,129013.59,Very High
15592736,Male,54,551,176680.16,Very High
15592751,Female,63,684,69643.31,Medium
15592761,Male,40,710,162878.96,Medium
15592765,Male,40,637,174536.17,High
15592773,Female,51,630,88372.69,High
15592816,Female,48,623,118855.26,High
15592846,Male,35,639,59093.39,High
15592854,Male,25,705,196864.61,Medium
15592877,Male,42,641,35367.19,High
15592914,Female,29,683,48849.89,Medium
15592925,Male,42,711,16392.72,Medium
15592937,Female,41,632,33642.21,High
15592979,Female,34,671,156917.12,Medium
15592994,Female,65,651,190454.04,High
15592999,Female,40,691,60622.61,Medium
15593014,Male,33,525,175178.56,Very High
15593094,Male,27,516,142680.64,Very High
15593128,Female,56,608,142492.04,High
15593178,Female,36,568,54083.8,Very High
15593241,Male,43,444,159131.21,Very High
15593250,Female,29,640,44904.26,High
15593280,Male,43,614,166588.76,High
15593283,Female,48,705,99475.95,Medium
15593295,Male,57,548,133537.53,Very High
15593331,Male,25,693,14633.35,Medium
15593345,Female,33,502,158736.07,Very High
15593365,Male,39,762,18719.67,Low
15593425,Female,54,662,111442.71,High
15593454,Female,40,678,16618.76,Medium
15593468,Female,33,850,11159.19,Very Low
15593470,Female,36,576,23305.85,Very High
15593496,Female,36,526,58111.71,Very High
15593499,Female,47,686,32080.69,Medium
15593501,Female,36,493,56092.51,Very High
15593510,Female,33,638,56585.2,High
15593555,Male,38,430,12050.77,Very High
15593601,Male,34,734,13107.24,Medium
15593622,Male,43,635,179144.54,High
15593636,Female,39,657,97192.76,High
15593683,Female,30,668,138465.7,High
15593694,Male,49,814,157822.54,Very Low
15593715,Male,27,634,173425.68,High
15593736,Female,46,598,184980.23,High
15593773,Male,35,784,81483.64,Low
15593778,Female,29,779,127939.26,Low
15593782,Female,38,816,71905.77,Very Low
15593795,Female,53,516,118502.34,Very High
15593834,Male,36,691,75664.56,Medium
15593897,Male,25,650,28391.52,High
15593900,Male,38,705,106648.58,Medium
15593943,Female,43,685,41876.98,Medium
15593954,Female,47,516,121365.45,Very High
15593959,Male,28,524,51670.82,Very High
15593969,Female,39,630,140881.2,High
15593973,Female,33,663,196260.3,High
15593976,Female,31,578,187866.21,Very High
15594039,Male,42,599,113868.4,High
15594041,Female,41,592,90020.74,High
15594084,Male,22,524,74405.34,Very High
15594133,Male,62,697,129188.18,Medium
15594270,Male,38,693,14278.18,Medium
15594305,Female,32,712,1703.58,Medium
15594340,Male,41,569,163150.03,Very High
15594349,Male,49,850,59748.19,Very Low
15594391,Female,68,770,159557.28,Low
15594404,Female,49,834,129273.94,Very Low
15594408,Female,48,584,75161.25,High
15594409,Male,45,710,36154.66,Medium
15594436,Male,33,588,12483.56,High
15594450,Male,49,695,135841.35,Medium
15594456,Female,56,740,85016.64,Low
15594502,Male,37,655,1775.52,High
15594515,Female,44,568,62370.67,Very High
15594556,Male,52,619,123242.11,High
15594576,Male,32,524,187740.04,Very High
15594577,Male,35,556,192751.18,Very High
15594594,Male,42,546,86945.0,Very High
15594612,Male,44,702,59207.41,Medium
15594651,Male,38,748,70956.75,Low
15594685,Female,49,757,164482.92,Low
15594720,Female,35,460,189339.6,Very High
15594762,Male,46,827,13460.27,Very Low
15594786,Male,34,772,121073.23,Low
15594812,Female,37,806,75232.02,Very Low
15594815,Male,35,807,600.36,Very Low
15594827,Male,34,675,163667.56,Medium
15594862,Male,36,552,132547.02,Very High
15594864,Male,30,752,36885.85,Low
15594878,Female,41,661,69586.27,High
15594898,Male,43,731,170034.95,Medium
15594902,Male,38,518,162304.59,Very High
15594915,Female,36,649,109179.89,High
15594917,Female,34,676,40645.81,Medium
15594928,Female,38,798,157147.59,Low
15595010,Female,39,694,99924.04,Medium
15595036,Male,30,726,146154.06,Medium
15595037,Male,47,772,17671.78,Low
15595039,Female,37,545,136050.44,Very High
15595047,Male,41,764,134878.34,Low
15595067,Female,40,637,181610.6,High
15595071,Male,22,696,198032.93,Medium
15595135,Female,29,778,181221.09,Low
15595136,Female,37,645,68987.55,High
15595153,Female,44,644,148727.42,High
15595158,Male,31,654,105218.45,High
15595160,Male,35,413,60972.84,Very High
15595162,Female,35,708,199005.88,Medium
15595221,Female,33,850,113177.95,Very Low
15595228,Male,45,815,52885.23,Very Low
15595282,Female,33,735,149474.69,Medium
15595303,Male,46,736,77981.54,Medium
15595324,Female,39,579,5831.0,Very High
15595350,Female,31,661,65567.91,High
15595388,Female,30,594,124071.71,High
15595391,Male,31,538,1375.46,Very High
15595426,Male,57,603,87412.24,High
15595440,Male,49,508,75808.1,Very High
