customer_id,balance,monthly_charges,total_charges,payment_method,paperless_billing
15580203,120193.42,113.47,8169.84,Bank transfer,0
15580213,0.0,98.5,2364.0,Debit card,0
15580227,0.0,120.4,8668.8,Debit card,1
15580249,0.0,82.55,82.55,Electronic check,0
15580252,112610.77,30.6,1468.8,Bank transfer,0
15580366,118614.6,185.63,8910.24,Credit card,1
15580462,112544.45,45.42,545.04,Credit card,0
15580487,106922.92,110.26,10584.96,Bank transfer,0
15580493,127818.52,167.4,2008.8,Credit card,1
15580560,0.0,36.83,441.96,Debit card,0
15580579,0.0,53.33,639.96,Debit card,0
15580623,0.0,88.72,8517.12,Electronic check,0
15580629,134837.58,192.25,13842.0,Credit card,1
15580682,79927.36,63.93,3068.64,Credit card,0
15580684,112564.62,64.16,3849.6,Credit card,0
15580701,153819.58,101.05,3637.8,Credit card,0
15580719,0.0,90.45,10854.0,Debit card,0
15580805,0.0,67.02,8042.4,Debit card,0
15580845,101868.51,121.85,10235.4,Bank transfer,1
15580872,120530.13,133.24,1598.88,Credit card,1
15580912,154737.88,191.08,11464.8,Credit card,1
15580914,83287.05,73.28,73.28,Bank transfer,0
15580935,135962.4,145.85,15751.8,Credit card,1
15580953,73218.89,128.65,6175.2,Bank transfer,1
15580956,115888.04,127.17,6104.16,Credit card,1
15580988,0.0,126.86,12178.56,Debit card,1
15581036,109308.79,140.53,5059.08,Credit card,1
15581089,0.0,59.86,5028.24,Debit card,0
15581102,0.0,142.89,13717.44,Electronic check,1
15581115,76769.68,63.7,6879.6,Bank transfer,0
15581197,99286.98,98.21,3535.56,Bank transfer,0
15581198,122104.79,124.44,124.44,Credit card,1
15581229,173340.83,140.3,1683.6,Bank transfer,1
15581237,160777.9,160.73,1928.76,Credit card,1
15581252,80922.75,30.66,2575.44,Credit card,0
15581280,92887.13,83.92,6042.24,Credit card,0
15581282,0.0,32.15,2314.8,Debit card,0
15581286,176914.8,49.2,5313.6,Credit card,0
15581295,0.0,131.42,1577.04,Debit card,1
15581323,139246.22,133.89,11246.76,Credit card,1
15581332,83173.98,190.03,2280.36,Credit card,1
15581370,99811.44,58.58,1405.92,Credit card,0
15581388,145729.71,68.33,6559.68,Credit card,0
15581440,110463.25,107.7,7754.4,Credit card,0
15581479,83181.29,139.62,1675.44,Credit card,1
15581505,0.0,101.62,6097.2,Debit card,0
15581525,83501.66,143.89,5180.04,Credit card,1
15581526,0.0,82.79,993.48,Electronic check,0
15581539,0.0,71.65,2579.4,Electronic check,0
15581548,98800.0,129.21,7752.6,Credit card,1
15581551,132838.07,178.05,17092.8,Credit card,1
15581620,0.0,101.59,2438.16,Debit card,0
15581626,0.0,147.6,14169.6,Debit card,1
15581654,0.0,55.44,4656.96,Electronic check,0
15581700,86920.86,150.08,5402.88,Credit card,1
15581733,0.0,172.09,8260.32,Debit card,1
15581736,183579.54,79.91,958.92,Bank transfer,0
15581748,101134.87,98.3,2359.2,Credit card,0
15581811,139676.95,58.41,700.92,Bank transfer,0
15581840,0.0,139.42,13384.32,Debit card,1
15581871,131287.36,168.44,14148.96,Credit card,1
15581893,130788.71,116.2,1394.4,Bank transfer,1
15581968,0.0,169.36,2032.32,Debit card,1
15582016,99208.46,90.88,6543.36,Credit card,0
15582033,138076.47,45.65,1643.4,Credit card,0
15582066,0.0,42.79,2053.92,Debit card,0
15582090,0.0,109.53,5257.44,Debit card,1
15582116,132746.2,66.1,5552.4,Credit card,0
15582129,43772.66,199.03,2388.36,Credit card,1
15582149,129668.43,117.4,4226.4,Credit card,0
15582154,47884.92,64.47,3868.2,Credit card,0
15582168,149525.34,149.48,7175.04,Credit card,1
15582180,120268.13,174.93,18892.44,Credit card,1
15582246,0.0,172.08,4129.92,Electronic check,1
15582259,0.0,47.91,4024.44,Debit card,0
15582276,133501.36,161.73,9703.8,Bank transfer,1
15582325,87894.26,170.1,4082.4,Credit card,1
15582335,129860.37,46.47,5018.76,Bank transfer,0
15582404,0.0,123.48,7408.8,Debit card,1
15582492,112367.34,183.55,4405.2,Credit card,1
15582519,121797.09,35.11,2527.92,Bank transfer,0
15582591,155766.05,127.26,6108.48,Credit card,1
15582616,0.0,70.99,3407.52,Debit card,0
15582714,110022.74,141.55,15287.4,Bank transfer,1
15582741,124151.09,104.54,6272.4,Credit card,0
15582762,0.0,40.92,982.08,Debit card,0
15582797,137948.51,127.39,6114.72,Credit card,1
15582841,0.0,52.96,5084.16,Electronic check,0
15582847,0.0,84.77,84.77,Electronic check,0
15582849,0.0,31.03,372.36,Debit card,0
15582892,99786.07,54.2,1300.8,Credit card,0
15582903,0.0,165.99,13943.16,Debit card,1
15582910,112230.38,42.77,2052.96,Credit card,0
15582944,0.0,141.45,8487.0,Debit card,1
15582951,126442.59,132.55,12724.8,Credit card,1
15582960,125827.43,152.29,9137.4,Bank transfer,1
15583026,135919.33,99.41,99.41,Credit card,0
15583033,0.0,89.26,4284.48,Electronic check,0
15583049,160426.07,193.17,16226.28,Bank transfer,1
15583067,97157.96,79.23,3803.04,Bank transfer,0
15583073,0.0,33.02,792.48,Debit card,0
15583076,106116.56,205.56,14800.32,Credit card,1
15583090,0.0,62.95,6043.2,Debit card,0
15583137,130806.99,153.63,12904.92,Credit card,1
15583138,141642.92,188.7,4528.8,Credit card,1
15583212,134022.06,194.41,11664.6,Credit card,1
15583221,77356.92,53.01,1908.36,Credit card,0
15583278,92716.96,53.99,5183.04,Credit card,0
15583303,152265.43,63.18,1516.32,Credit card,0
15583353,0.0,43.9,1580.4,Debit card,0
15583364,111871.93,122.22,8799.84,Bank transfer,1
15583371,138207.08,83.38,1000.56,Credit card,0
15583392,135776.36,127.59,13779.72,Credit card,0
15583394,106259.63,205.03,19682.88,Credit card,1
15583456,117231.63,155.57,18668.4,Credit card,1
15583462,171069.39,123.57,7414.2,Credit card,0
15583480,0.0,146.51,7032.48,Electronic check,1
15583499,103324.78,65.94,7121.52,Credit card,0
15583548,118560.0,98.55,7095.6,Credit card,0
15583552,88902.21,86.78,3124.08,Credit card,0
15583576,0.0,97.05,2329.2,Electronic check,1
15583580,123042.0,85.66,1027.92,Credit card,0
15583595,0.0,98.12,9419.52,Debit card,1
15583597,106758.6,95.17,1142.04,Credit card,0
15583668,109471.79,174.39,4185.36,Bank transfer,1
15583680,0.0,136.4,6547.2,Electronic check,1
15583681,76665.71,172.01,14448.84,Credit card,1
15583692,90194.34,85.08,2041.92,Credit card,0
15583718,142316.14,40.03,2882.16,Credit card,0
15583724,0.0,85.96,4126.08,Debit card,0
15583725,138778.15,173.52,2082.24,Bank transfer,1
15583736,81795.74,111.36,5345.28,Credit card,0
15583748,0.0,174.36,16738.56,Debit card,1
15583755,156570.86,66.44,1594.56,Credit card,0
15583764,130240.33,111.99,1343.88,Bank transfer,0
15583840,121863.61,49.85,2991.0,Credit card,0
15583849,0.0,128.06,4610.16,Electronic check,1
15583850,126061.51,197.02,197.02,Credit card,1
15583857,123536.52,171.62,8237.76,Bank transfer,1
15583863,142946.18,189.51,18192.96,Bank transfer,1
15584037,106913.43,49.6,2976.0,Credit card,0
15584090,0.0,133.4,11205.6,Electronic check,1
15584091,129748.54,82.86,1988.64,Bank transfer,0
15584113,124954.94,140.13,6726.24,Bank transfer,1
15584114,153393.18,208.53,5004.72,Credit card,1
15584156,0.0,114.85,13782.0,Electronic check,0
15584190,120026.98,125.84,10570.56,Bank transfer,1
15584229,123943.18,163.55,17663.4,Credit card,1
15584271,0.0,126.39,7583.4,Debit card,1
15584288,0.0,73.27,5275.44,Debit card,0
15584320,111695.62,142.62,5134.32,Bank transfer,1
15584338,0.0,76.3,76.3,Debit card,0
15584363,133634.02,167.09,167.09,Credit card,1
15584364,59486.31,157.54,7561.92,Credit card,1
15584452,0.0,163.32,11759.04,Electronic check,1
15584453,0.0,164.5,19740.0,Electronic check,1
15584462,0.0,62.49,6748.92,Debit card,0
15584477,106405.03,97.04,1164.48,Credit card,0
15584505,113923.81,204.62,12277.2,Bank transfer,1
15584518,144895.05,74.85,4491.0,Credit card,0
15584532,0.0,47.07,3953.88,Electronic check,0
15584536,97042.6,137.82,4961.52,Credit card,1
15584545,0.0,171.58,10294.8,Electronic check,1
15584580,161111.45,47.79,3440.88,Bank transfer,0
15584620,143644.16,51.97,3741.84,Credit card,0
15584704,71083.98,137.63,16515.6,Credit card,1
15584749,79896.0,56.04,2689.92,Credit card,0
15584766,54503.55,20.48,737.28,Credit card,0
15584776,112712.17,125.65,13570.2,Credit card,1
15584785,97324.91,46.01,1104.24,Credit card,0
15584812,0.0,92.25,92.25,Electronic check,0
15584897,98360.03,44.23,1592.28,Bank transfer,0
15584899,0.0,34.89,2093.4,Electronic check,0
15584928,120074.97,177.81,8534.88,Credit card,1
15584930,111375.32,42.96,2577.6,Credit card,0
15584967,0.0,84.34,6072.48,Debit card,0
15585036,0.0,146.51,5274.36,Debit card,1
15585041,0.0,155.93,13098.12,Electronic check,1
15585047,160376.61,200.1,16808.4,Bank transfer,1
15585066,0.0,105.36,1264.32,Electronic check,1
15585067,108632.48,177.87,19209.96,Credit card,1
15585100,124401.6,196.34,21204.72,Credit card,1
15585106,57068.43,190.04,18243.84,Credit card,1
15585133,0.0,29.39,2821.44,Electronic check,0
15585192,136258.06,106.77,12812.4,Bank transfer,0
15585198,94267.9,153.49,7367.52,Bank transfer,1
15585215,0.0,66.0,3168.0,Electronic check,0
15585222,0.0,178.21,17108.16,Debit card,1
15585241,117412.19,45.69,1096.56,Credit card,0
15585249,106036.52,190.14,13690.08,Credit card,1
15585255,0.0,73.73,7962.84,Debit card,0
15585256,0.0,44.87,1076.88,Debit card,0
15585280,0.0,86.53,2076.72,Electronic check,0
15585282,127706.33,161.8,1941.6,Bank transfer,1
15585284,147285.52,82.27,6910.68,Credit card,0
15585287,119948.09,70.17,7578.36,Credit card,0
15585362,0.0,26.98,1942.56,Debit card,0
15585367,120392.99,178.16,8551.68,Credit card,1
15585379,111525.02,194.97,4679.28,Credit card,1
15585388,125189.75,159.34,17208.72,Credit card,1
15585427,102073.67,178.31,21397.2,Bank transfer,1
15585451,108262.87,34.02,408.24,Credit card,0
15585455,0.0,51.17,5526.36,Electronic check,0
15585466,0.0,34.16,4099.2,Debit card,0
15585490,0.0,66.31,3182.88,Electronic check,0
15585533,147733.64,177.91,12809.52,Bank transfer,1
15585580,167194.36,89.42,9657.36,Credit card,0
15585595,71264.02,91.99,1103.88,Bank transfer,0
15585599,0.0,142.23,13654.08,Electronic check,1
15585734,137742.9,183.79,19849.32,Credit card,1
15585748,135337.49,77.96,8419.68,Credit card,0
15585768,70349.48,182.95,13172.4,Bank transfer,1
15585777,130588.82,160.75,5787.0,Credit card,1
15585823,128131.73,111.33,10687.68,Credit card,0
15585835,109783.69,152.16,7303.68,Credit card,1
15585839,0.0,175.88,4221.12,Debit card,1
15585853,0.0,148.45,12469.8,Debit card,1
15585855,0.0,26.08,312.96,Debit card,0
15585865,170061.92,161.93,3886.32,Bank transfer,1
15585867,0.0,128.63,3087.12,Electronic check,1
15585888,0.0,37.61,1353.96,Electronic check,0
15585892,0.0,149.04,14307.84,Electronic check,1
15585901,0.0,181.64,2179.68,Electronic check,1
15585907,0.0,173.22,10393.2,Electronic check,1
15585928,68927.57,43.54,1044.96,Credit card,0
15585961,0.0,190.25,6849.0,Electronic check,1
15585985,165282.42,164.95,9897.0,Credit card,1
15586029,96152.68,158.18,3796.32,Credit card,1
15586039,90063.74,117.82,7069.2,Credit card,0
15586069,108883.29,51.59,51.59,Credit card,0
15586133,122314.5,87.49,2099.76,Bank transfer,0
15586135,0.0,125.5,6024.0,Debit card,1
15586174,116377.48,141.47,6790.56,Credit card,1
15586183,0.0,73.98,4438.8,Debit card,0
15586236,132084.66,101.21,6072.6,Credit card,0
15586243,122277.87,106.85,10257.6,Credit card,0
15586264,140431.98,55.11,1322.64,Credit card,0
15586300,0.0,86.15,7236.6,Debit card,0
15586310,169462.09,130.91,6283.68,Credit card,1
15586425,0.0,171.44,8229.12,Debit card,1
15586479,0.0,166.65,7999.2,Debit card,1
15586504,0.0,57.72,6233.76,Debit card,0
15586517,97041.16,45.83,2749.8,Credit card,0
15586522,130461.02,49.88,1197.12,Credit card,0
15586523,106230.92,86.19,7239.96,Credit card,0
15586557,0.0,85.57,5134.2,Electronic check,0
15586585,111018.98,100.66,2415.84,Credit card,0
15586629,0.0,140.62,8437.2,Debit card,1
15586674,216109.88,106.23,6373.8,Bank transfer,0
15586680,176913.52,105.69,5073.12,Credit card,0
15586699,0.0,32.13,3470.04,Electronic check,0
15586752,152143.89,61.63,5916.48,Credit card,0
15586757,75170.54,54.86,2633.28,Credit card,0
15586821,0.0,40.38,2422.8,Electronic check,0
15586848,0.0,125.98,1511.76,Debit card,1
15586870,193125.85,168.19,8073.12,Credit card,1
15586880,122545.65,77.42,1858.08,Credit card,0
15586914,123841.49,123.27,8875.44,Credit card,0
15586931,0.0,91.69,3300.84,Debit card,0
15586959,0.0,128.42,7705.2,Debit card,1
15586970,103023.26,46.19,4434.24,Credit card,0
15586974,0.0,106.41,12769.2,Debit card,0
15586976,0.0,162.59,11706.48,Debit card,1
15586993,0.0,58.82,3529.2,Debit card,0
15586996,0.0,181.31,15230.04,Electronic check,1
15587013,102575.04,36.59,3073.56,Credit card,0
15587038,0.0,55.31,1327.44,Debit card,0
15587066,119272.29,193.14,4635.36,Bank transfer,1
15587133,151027.05,146.14,12275.76,Credit card,1
15587174,0.0,100.54,8445.36,Debit card,0
15587177,124445.52,104.4,7516.8,Credit card,0
15587210,113581.98,30.69,3682.8,Credit card,0
15587233,73700.12,201.85,19377.6,Credit card,1
15587240,0.0,186.01,8928.48,Electronic check,1
15587266,172310.33,130.72,9411.84,Bank transfer,1
15587297,0.0,95.18,7995.12,Debit card,0
15587299,0.0,58.14,2093.04,Debit card,0
15587311,0.0,84.81,6106.32,Electronic check,0
15587394,140133.08,154.44,7413.12,Bank transfer,1
15587419,0.0,113.72,10917.12,Electronic check,1
15587421,111388.18,164.51,13818.84,Credit card,1
15587443,0.0,133.84,1606.08,Debit card,1
15587451,139706.31,85.74,7202.16,Credit card,0
15587507,0.0,168.16,12107.52,Debit card,1
15587535,177619.71,83.83,5029.8,Credit card,0
15587562,130114.39,168.2,8073.6,Credit card,1
15587573,115084.53,63.69,3057.12,Bank transfer,0
15587581,136624.6,185.43,11125.8,Credit card,1
15587584,0.0,42.04,2017.92,Debit card,0
15587596,107553.33,126.07,12102.72,Credit card,1
15587611,0.0,110.5,11934.0,Electronic check,1
15587640,93143.39,165.6,165.6,Credit card,1
15587647,127120.62,130.18,130.18,Bank transfer,1
15587676,0.0,102.14,11031.12,Debit card,1
15587690,116498.22,149.72,3593.28,Credit card,1
15587712,114435.47,51.63,4956.48,Credit card,0
15587735,96863.13,127.93,9210.96,Credit card,1
15587835,136416.82,80.67,2904.12,Bank transfer,0
15587913,0.0,134.31,6446.88,Debit card,1
15587978,170057.62,82.84,5964.48,Bank transfer,0
15588019,98738.92,128.64,10805.76,Credit card,1
15588080,0.0,103.89,7480.08,Debit card,1
15588090,107494.86,157.57,15126.72,Credit card,1
15588123,0.0,119.57,2869.68,Electronic check,1
15588186,107023.03,55.47,4659.48,Credit card,0
15588197,0.0,73.64,6185.76,Electronic check,0
15588219,106871.81,64.47,773.64,Credit card,0
15588235,145081.73,142.16,13647.36,Credit card,1
15588248,0.0,30.33,30.33,Debit card,0
15588341,99835.17,101.23,12147.6,Bank transfer,0
15588350,147832.15,54.37,6524.4,Bank transfer,0
15588372,105489.31,147.07,15883.56,Bank transfer,1
15588406,0.0,50.89,4274.76,Debit card,0
15588419,148962.46,89.67,10760.4,Credit card,0
15588446,0.0,133.4,4802.4,Electronic check,1
15588449,107812.67,163.59,9815.4,Bank transfer,1
15588450,69365.25,30.98,2974.08,Credit card,0
15588456,143566.12,191.54,11492.4,Credit card,1
15588461,0.0,19.35,928.8,Debit card,0
15588517,0.0,156.15,13116.6,Debit card,1
15588535,0.0,40.05,2883.6,Electronic check,0
15588537,109013.23,192.1,20746.8,Credit card,1
15588560,145330.43,143.83,13807.68,Credit card,1
15588566,116474.28,68.77,4126.2,Credit card,0
15588580,109646.83,86.98,4175.04,Credit card,0
15588587,86837.95,112.76,1353.12,Credit card,1
15588614,0.0,144.9,12171.6,Debit card,1
15588622,108380.72,94.1,7904.4,Credit card,0
15588670,203715.15,192.54,11552.4,Credit card,1
15588695,0.0,48.94,3523.68,Debit card,0
15588701,0.0,53.45,2565.6,Debit card,0
15588839,180307.73,52.64,5053.44,Credit card,0
15588854,110581.29,107.52,3870.72,Credit card,0
15588859,179356.28,53.34,53.34,Credit card,0
15588904,0.0,106.59,11511.72,Debit card,1
15588918,0.0,188.34,13560.48,Debit card,1
15588923,113743.37,132.92,6380.16,Credit card,1
15588928,0.0,145.12,8707.2,Debit card,1
15588933,146053.66,149.2,5371.2,Credit card,1
15588944,165350.61,166.1,1993.2,Bank transfer,1
15588955,93259.57,167.52,10051.2,Credit card,1
15588986,99097.36,35.03,1681.44,Credit card,0
15589017,111362.76,66.81,3206.88,Credit card,0
15589018,106070.29,193.15,6953.4,Credit card,1
15589019,92855.02,159.11,7637.28,Credit card,1
15589030,0.0,145.33,1743.96,Debit card,1
15589076,0.0,169.23,18276.84,Electronic check,1
15589147,125921.37,109.79,10539.84,Credit card,0
15589195,130933.74,33.34,2800.56,Bank transfer,0
15589200,0.0,122.96,13279.68,Debit card,1
15589204,131765.72,130.75,14121.0,Credit card,1
15589210,0.0,29.1,1396.8,Electronic check,0
15589221,139762.13,64.4,772.8,Credit card,0
15589224,0.0,141.54,8492.4,Electronic check,1
15589230,126473.33,153.93,3694.32,Bank transfer,1
15589257,103465.02,185.04,6661.44,Credit card,1
15589296,110054.45,100.97,7269.84,Credit card,0
15589312,115007.08,176.63,6358.68,Bank transfer,1
15589320,0.0,75.76,7272.96,Debit card,0
15589323,0.0,56.36,6086.88,Electronic check,0
15589329,0.0,65.11,3125.28,Debit card,0
15589348,137204.77,56.64,2718.72,Credit card,0
15589358,90018.45,198.45,9525.6,Credit card,1
15589361,0.0,67.58,7298.64,Debit card,0
15589380,114446.84,113.92,4101.12,Credit card,0
15589401,0.0,98.35,4720.8,Debit card,0
15589420,101891.1,179.82,4315.68,Credit card,1
15589428,0.0,53.73,5802.84,Debit card,0
15589431,171937.27,92.49,1109.88,Credit card,0
15589435,0.0,143.34,12040.56,Debit card,1
15589437,156815.71,150.09,5403.24,Credit card,1
15589449,0.0,114.54,4123.44,Debit card,0
15589475,0.0,153.06,5510.16,Debit card,1
15589488,111642.08,95.87,5752.2,Credit card,0
15589493,122552.34,98.73,1184.76,Credit card,0
15589496,139064.06,101.48,6088.8,Bank transfer,0
15589541,0.0,27.75,666.0,Electronic check,0
15589544,0.0,65.4,3139.2,Debit card,0
15589563,118899.45,76.34,1832.16,Bank transfer,0
15589572,129855.72,185.32,8895.36,Credit card,1
15589589,144094.2,70.71,4242.6,Credit card,0
15589643,0.0,127.33,10695.72,Debit card,1
15589660,145980.23,81.09,973.08,Bank transfer,0
15589666,136422.41,158.93,17164.44,Credit card,1
15589698,107104.5,62.49,4499.28,Credit card,0
15589715,0.0,53.29,3197.4,Debit card,0
15589725,0.0,173.11,8309.28,Debit card,1
15589739,90605.29,37.55,1351.8,Credit card,0
15589754,151421.44,130.82,3139.68,Bank transfer,1
15589793,144453.75,192.83,18511.68,Credit card,1
15589805,139810.34,159.99,11519.28,Credit card,1
15589869,111634.29,179.45,19380.6,Bank transfer,1
15589881,0.0,133.4,11205.6,Debit card,1
15589924,0.0,114.66,1375.92,Debit card,1
15589948,135936.1,136.52,1638.24,Credit card,1
15589949,152806.74,51.33,5543.64,Credit card,0
15589969,0.0,56.0,4032.0,Electronic check,0
15589975,97259.25,113.86,8197.92,Bank transfer,1
15590011,129378.32,42.7,4611.6,Credit card,0
15590078,139834.93,160.25,17307.0,Credit card,1
15590094,126265.88,56.16,6065.28,Bank transfer,0
15590097,136082.0,84.7,7114.8,Credit card,0
15590146,81947.76,77.3,927.6,Bank transfer,0
15590177,133866.22,147.95,1775.4,Bank transfer,1
15590199,103421.32,91.1,1093.2,Bank transfer,0
15590201,0.0,117.89,7073.4,Debit card,0
15590213,125920.98,47.88,2298.24,Credit card,0
15590228,76467.16,168.06,12100.32,Credit card,1
15590234,0.0,13.05,156.6,Debit card,0
15590241,112822.26,154.26,16660.08,Bank transfer,1
15590268,95772.97,120.35,7221.0,Credit card,1
15590286,125879.29,108.55,2605.2,Credit card,0
15590320,0.0,77.63,3726.24,Electronic check,0
15590327,166031.45,118.82,14258.4,Credit card,0
15590337,123192.12,77.95,5612.4,Credit card,0
15590344,151691.44,190.76,6867.36,Credit card,1
15590349,0.0,15.12,1632.96,Electronic check,0
15590434,89015.61,138.04,6625.92,Bank transfer,1
15590476,0.0,150.37,12631.08,Debit card,1
15590606,0.0,28.97,3128.76,Debit card,0
15590623,85141.79,61.12,2933.76,Credit card,0
15590637,0.0,74.85,6287.4,Electronic check,0
15590676,141796.43,71.48,857.76,Credit card,0
15590683,172325.67,75.71,5451.12,Bank transfer,0
15590730,0.0,65.71,7096.68,Debit card,0
15590810,144326.09,95.3,10292.4,Credit card,0
15590820,79932.41,149.19,10741.68,Bank transfer,1
15590828,126428.38,64.16,5389.44,Credit card,0
15590876,106234.02,124.33,10443.72,Bank transfer,1
15590888,107556.06,168.99,20278.8,Bank transfer,1
